sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Hachiman_2	Hachiman	Hachiman	p6.D6|HDAHJLGO_00933	p6.D6|HDAHJLGO_00934	p6.D6|HDAHJLGO_00933,p6.D6|HDAHJLGO_00934	2	HamA_1,HamB
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p6.D6|HDAHJLGO_01972	p6.D6|HDAHJLGO_01975	p6.D6|HDAHJLGO_01972,p6.D6|HDAHJLGO_01975	2	Type_I_MTases,Type_I_REases
UserReplicon_Septu_9	Septu	Septu	p6.D6|HDAHJLGO_02115	p6.D6|HDAHJLGO_02116	p6.D6|HDAHJLGO_02115,p6.D6|HDAHJLGO_02116	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p6.D6|HDAHJLGO_02126	p6.D6|HDAHJLGO_02126	p6.D6|HDAHJLGO_02126	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p6.D6|HDAHJLGO_03805	p6.D6|HDAHJLGO_03808	p6.D6|HDAHJLGO_03805,p6.D6|HDAHJLGO_03806,p6.D6|HDAHJLGO_03807,p6.D6|HDAHJLGO_03808	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Gabija_1	Gabija	Gabija	p6.D6|HDAHJLGO_04456	p6.D6|HDAHJLGO_04457	p6.D6|HDAHJLGO_04456,p6.D6|HDAHJLGO_04457	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p6.D6|HDAHJLGO_04459	p6.D6|HDAHJLGO_04460	p6.D6|HDAHJLGO_04459,p6.D6|HDAHJLGO_04460	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p6.D6|HDAHJLGO_04462	p6.D6|HDAHJLGO_04463	p6.D6|HDAHJLGO_04462,p6.D6|HDAHJLGO_04463	2	PRTase_WH,RT_Tot
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p6.D6|HDAHJLGO_04724	p6.D6|HDAHJLGO_04724	p6.D6|HDAHJLGO_04724	1	ATPase
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p6.D6|HDAHJLGO_05191	p6.D6|HDAHJLGO_05191	p6.D6|HDAHJLGO_05191	1	Type_IV_REases
