sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p5.D3|ABLJOMLL_00629	p5.D3|ABLJOMLL_00629	p5.D3|ABLJOMLL_00629	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p5.D3|ABLJOMLL_01012	p5.D3|ABLJOMLL_01013	p5.D3|ABLJOMLL_01012,p5.D3|ABLJOMLL_01013	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p5.D3|ABLJOMLL_01015	p5.D3|ABLJOMLL_01016	p5.D3|ABLJOMLL_01015,p5.D3|ABLJOMLL_01016	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p5.D3|ABLJOMLL_01018	p5.D3|ABLJOMLL_01019	p5.D3|ABLJOMLL_01018,p5.D3|ABLJOMLL_01019	2	PRTase_WH,RT_Tot
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p5.D3|ABLJOMLL_01348	p5.D3|ABLJOMLL_01351	p5.D3|ABLJOMLL_01348,p5.D3|ABLJOMLL_01351	2	Type_I_MTases,Type_I_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p5.D3|ABLJOMLL_01666	p5.D3|ABLJOMLL_01669	p5.D3|ABLJOMLL_01666,p5.D3|ABLJOMLL_01667,p5.D3|ABLJOMLL_01668,p5.D3|ABLJOMLL_01669	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Septu_9	Septu	Septu	p5.D3|ABLJOMLL_04015	p5.D3|ABLJOMLL_04016	p5.D3|ABLJOMLL_04015,p5.D3|ABLJOMLL_04016	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p5.D3|ABLJOMLL_04026	p5.D3|ABLJOMLL_04026	p5.D3|ABLJOMLL_04026	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p5.D3|ABLJOMLL_04771	p5.D3|ABLJOMLL_04771	p5.D3|ABLJOMLL_04771	1	ATPase
UserReplicon_Hachiman_3	Hachiman	Hachiman	p5.D3|ABLJOMLL_05284	p5.D3|ABLJOMLL_05285	p5.D3|ABLJOMLL_05284,p5.D3|ABLJOMLL_05285	2	HamA_1,HamB
