sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p5.D2|OOJDPBHB_00630	p5.D2|OOJDPBHB_00630	p5.D2|OOJDPBHB_00630	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p5.D2|OOJDPBHB_01134	p5.D2|OOJDPBHB_01134	p5.D2|OOJDPBHB_01134	1	ATPase
UserReplicon_Hachiman_2	Hachiman	Hachiman	p5.D2|OOJDPBHB_01366	p5.D2|OOJDPBHB_01367	p5.D2|OOJDPBHB_01366,p5.D2|OOJDPBHB_01367	2	HamB,HamA_1
UserReplicon_Septu_9	Septu	Septu	p5.D2|OOJDPBHB_02079	p5.D2|OOJDPBHB_02080	p5.D2|OOJDPBHB_02079,p5.D2|OOJDPBHB_02080	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p5.D2|OOJDPBHB_02090	p5.D2|OOJDPBHB_02090	p5.D2|OOJDPBHB_02090	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p5.D2|OOJDPBHB_02958	p5.D2|OOJDPBHB_02961	p5.D2|OOJDPBHB_02958,p5.D2|OOJDPBHB_02961	2	Type_I_MTases,Type_I_REases
UserReplicon_Gabija_1	Gabija	Gabija	p5.D2|OOJDPBHB_04416	p5.D2|OOJDPBHB_04417	p5.D2|OOJDPBHB_04416,p5.D2|OOJDPBHB_04417	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p5.D2|OOJDPBHB_04419	p5.D2|OOJDPBHB_04420	p5.D2|OOJDPBHB_04419,p5.D2|OOJDPBHB_04420	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p5.D2|OOJDPBHB_04422	p5.D2|OOJDPBHB_04423	p5.D2|OOJDPBHB_04422,p5.D2|OOJDPBHB_04423	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p5.D2|OOJDPBHB_04704	p5.D2|OOJDPBHB_04707	p5.D2|OOJDPBHB_04704,p5.D2|OOJDPBHB_04705,p5.D2|OOJDPBHB_04706,p5.D2|OOJDPBHB_04707	4	JetD_I,JetC_I,JetB_I,JetA_I
