sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p3.D9|HBIOMHEJ_00153	p3.D9|HBIOMHEJ_00153	p3.D9|HBIOMHEJ_00153	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p3.D9|HBIOMHEJ_01757	p3.D9|HBIOMHEJ_01760	p3.D9|HBIOMHEJ_01757,p3.D9|HBIOMHEJ_01760	2	Type_I_MTases,Type_I_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p3.D9|HBIOMHEJ_02149	p3.D9|HBIOMHEJ_02150	p3.D9|HBIOMHEJ_02149,p3.D9|HBIOMHEJ_02150	2	HamB,HamA_1
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p3.D9|HBIOMHEJ_02783	p3.D9|HBIOMHEJ_02783	p3.D9|HBIOMHEJ_02783	1	ATPase
UserReplicon_Septu_9	Septu	Septu	p3.D9|HBIOMHEJ_03230	p3.D9|HBIOMHEJ_03231	p3.D9|HBIOMHEJ_03230,p3.D9|HBIOMHEJ_03231	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p3.D9|HBIOMHEJ_03241	p3.D9|HBIOMHEJ_03241	p3.D9|HBIOMHEJ_03241	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p3.D9|HBIOMHEJ_04547	p3.D9|HBIOMHEJ_04548	p3.D9|HBIOMHEJ_04547,p3.D9|HBIOMHEJ_04548	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p3.D9|HBIOMHEJ_04550	p3.D9|HBIOMHEJ_04551	p3.D9|HBIOMHEJ_04550,p3.D9|HBIOMHEJ_04551	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p3.D9|HBIOMHEJ_04553	p3.D9|HBIOMHEJ_04554	p3.D9|HBIOMHEJ_04553,p3.D9|HBIOMHEJ_04554	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p3.D9|HBIOMHEJ_04835	p3.D9|HBIOMHEJ_04838	p3.D9|HBIOMHEJ_04835,p3.D9|HBIOMHEJ_04836,p3.D9|HBIOMHEJ_04837,p3.D9|HBIOMHEJ_04838	4	JetD_I,JetC_I,JetB_I,JetA_I
