sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Hachiman_2	Hachiman	Hachiman	p26.D5|IMFFOMOA_00200	p26.D5|IMFFOMOA_00201	p26.D5|IMFFOMOA_00200,p26.D5|IMFFOMOA_00201	2	HamA_1,HamB
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p26.D5|IMFFOMOA_00391	p26.D5|IMFFOMOA_00391	p26.D5|IMFFOMOA_00391	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p26.D5|IMFFOMOA_01109	p26.D5|IMFFOMOA_01109	p26.D5|IMFFOMOA_01109	1	ATPase
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p26.D5|IMFFOMOA_02025	p26.D5|IMFFOMOA_02028	p26.D5|IMFFOMOA_02025,p26.D5|IMFFOMOA_02028	2	Type_I_MTases,Type_I_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p26.D5|IMFFOMOA_02108	p26.D5|IMFFOMOA_02111	p26.D5|IMFFOMOA_02108,p26.D5|IMFFOMOA_02109,p26.D5|IMFFOMOA_02110,p26.D5|IMFFOMOA_02111	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Retron_III_7	Retron	Retron_III	p26.D5|IMFFOMOA_02841	p26.D5|IMFFOMOA_02842	p26.D5|IMFFOMOA_02841,p26.D5|IMFFOMOA_02842	2	RT_Tot,PRTase_WH
UserReplicon_Hachiman_3	Hachiman	Hachiman	p26.D5|IMFFOMOA_02844	p26.D5|IMFFOMOA_02845	p26.D5|IMFFOMOA_02844,p26.D5|IMFFOMOA_02845	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p26.D5|IMFFOMOA_02847	p26.D5|IMFFOMOA_02848	p26.D5|IMFFOMOA_02847,p26.D5|IMFFOMOA_02848	2	GajB,GajA
UserReplicon_Septu_9	Septu	Septu	p26.D5|IMFFOMOA_05068	p26.D5|IMFFOMOA_05069	p26.D5|IMFFOMOA_05068,p26.D5|IMFFOMOA_05069	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p26.D5|IMFFOMOA_05079	p26.D5|IMFFOMOA_05079	p26.D5|IMFFOMOA_05079	1	Type_IV_REases
