sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p22.E4|KKPLGGMF_00472	p22.E4|KKPLGGMF_00472	p22.E4|KKPLGGMF_00472	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p22.E4|KKPLGGMF_00857	p22.E4|KKPLGGMF_00858	p22.E4|KKPLGGMF_00857,p22.E4|KKPLGGMF_00858	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p22.E4|KKPLGGMF_00860	p22.E4|KKPLGGMF_00861	p22.E4|KKPLGGMF_00860,p22.E4|KKPLGGMF_00861	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p22.E4|KKPLGGMF_00863	p22.E4|KKPLGGMF_00864	p22.E4|KKPLGGMF_00863,p22.E4|KKPLGGMF_00864	2	PRTase_WH,RT_Tot
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p22.E4|KKPLGGMF_01400	p22.E4|KKPLGGMF_01400	p22.E4|KKPLGGMF_01400	1	ATPase
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p22.E4|KKPLGGMF_02165	p22.E4|KKPLGGMF_02168	p22.E4|KKPLGGMF_02165,p22.E4|KKPLGGMF_02166,p22.E4|KKPLGGMF_02167,p22.E4|KKPLGGMF_02168	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p22.E4|KKPLGGMF_03179	p22.E4|KKPLGGMF_03182	p22.E4|KKPLGGMF_03179,p22.E4|KKPLGGMF_03182	2	Type_I_MTases,Type_I_REases
UserReplicon_Hachiman_3	Hachiman	Hachiman	p22.E4|KKPLGGMF_03269	p22.E4|KKPLGGMF_03270	p22.E4|KKPLGGMF_03269,p22.E4|KKPLGGMF_03270	2	HamB,HamA_1
UserReplicon_Septu_9	Septu	Septu	p22.E4|KKPLGGMF_04142	p22.E4|KKPLGGMF_04143	p22.E4|KKPLGGMF_04142,p22.E4|KKPLGGMF_04143	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p22.E4|KKPLGGMF_04153	p22.E4|KKPLGGMF_04153	p22.E4|KKPLGGMF_04153	1	Type_IV_REases
