sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p9.C2|IEIGPGFD_01265	p9.C2|IEIGPGFD_01265	p9.C2|IEIGPGFD_01265	1	ATPase
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p9.C2|IEIGPGFD_01699	p9.C2|IEIGPGFD_01702	p9.C2|IEIGPGFD_01699,p9.C2|IEIGPGFD_01702	2	Type_I_MTases,Type_I_REases
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p9.C2|IEIGPGFD_01915	p9.C2|IEIGPGFD_01915	p9.C2|IEIGPGFD_01915	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p9.C2|IEIGPGFD_02898	p9.C2|IEIGPGFD_02899	p9.C2|IEIGPGFD_02898,p9.C2|IEIGPGFD_02899	2	HamB,HamA_1
UserReplicon_Gabija_1	Gabija	Gabija	p9.C2|IEIGPGFD_03646	p9.C2|IEIGPGFD_03647	p9.C2|IEIGPGFD_03646,p9.C2|IEIGPGFD_03647	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p9.C2|IEIGPGFD_03649	p9.C2|IEIGPGFD_03650	p9.C2|IEIGPGFD_03649,p9.C2|IEIGPGFD_03650	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p9.C2|IEIGPGFD_03652	p9.C2|IEIGPGFD_03653	p9.C2|IEIGPGFD_03652,p9.C2|IEIGPGFD_03653	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p9.C2|IEIGPGFD_03934	p9.C2|IEIGPGFD_03937	p9.C2|IEIGPGFD_03934,p9.C2|IEIGPGFD_03935,p9.C2|IEIGPGFD_03936,p9.C2|IEIGPGFD_03937	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Septu_9	Septu	Septu	p9.C2|IEIGPGFD_04535	p9.C2|IEIGPGFD_04536	p9.C2|IEIGPGFD_04535,p9.C2|IEIGPGFD_04536	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p9.C2|IEIGPGFD_04546	p9.C2|IEIGPGFD_04546	p9.C2|IEIGPGFD_04546	1	Type_IV_REases
