sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p11.E8|OCJAAIIN_00553	p11.E8|OCJAAIIN_00553	p11.E8|OCJAAIIN_00553	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p11.E8|OCJAAIIN_00783	p11.E8|OCJAAIIN_00784	p11.E8|OCJAAIIN_00783,p11.E8|OCJAAIIN_00784	2	HamB,HamA_1
UserReplicon_Septu_9	Septu	Septu	p11.E8|OCJAAIIN_02033	p11.E8|OCJAAIIN_02034	p11.E8|OCJAAIIN_02033,p11.E8|OCJAAIIN_02034	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p11.E8|OCJAAIIN_02044	p11.E8|OCJAAIIN_02044	p11.E8|OCJAAIIN_02044	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p11.E8|OCJAAIIN_02583	p11.E8|OCJAAIIN_02586	p11.E8|OCJAAIIN_02583,p11.E8|OCJAAIIN_02584,p11.E8|OCJAAIIN_02585,p11.E8|OCJAAIIN_02586	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p11.E8|OCJAAIIN_02942	p11.E8|OCJAAIIN_02945	p11.E8|OCJAAIIN_02942,p11.E8|OCJAAIIN_02945	2	Type_I_MTases,Type_I_REases
UserReplicon_Retron_III_7	Retron	Retron_III	p11.E8|OCJAAIIN_03205	p11.E8|OCJAAIIN_03206	p11.E8|OCJAAIIN_03205,p11.E8|OCJAAIIN_03206	2	RT_Tot,PRTase_WH
UserReplicon_Hachiman_3	Hachiman	Hachiman	p11.E8|OCJAAIIN_03208	p11.E8|OCJAAIIN_03209	p11.E8|OCJAAIIN_03208,p11.E8|OCJAAIIN_03209	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p11.E8|OCJAAIIN_03211	p11.E8|OCJAAIIN_03212	p11.E8|OCJAAIIN_03211,p11.E8|OCJAAIIN_03212	2	GajB,GajA
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p11.E8|OCJAAIIN_04625	p11.E8|OCJAAIIN_04625	p11.E8|OCJAAIIN_04625	1	ATPase
