sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p4.A1|PKKDFEFC_00086	p4.A1|PKKDFEFC_00089	p4.A1|PKKDFEFC_00086,p4.A1|PKKDFEFC_00087,p4.A1|PKKDFEFC_00088,p4.A1|PKKDFEFC_00089	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_RM_Type_II_5	RM	RM_Type_II	p4.A1|PKKDFEFC_01253	p4.A1|PKKDFEFC_01254	p4.A1|PKKDFEFC_01253,p4.A1|PKKDFEFC_01254	2	Type_II_REases,Type_II_MTases
UserReplicon_Septu_9	Septu	Septu	p4.A1|PKKDFEFC_02595	p4.A1|PKKDFEFC_02596	p4.A1|PKKDFEFC_02595,p4.A1|PKKDFEFC_02596	2	PtuA,PtuB
UserReplicon_RM_Type_II_6	RM	RM_Type_II	p4.A1|PKKDFEFC_03808	p4.A1|PKKDFEFC_03809	p4.A1|PKKDFEFC_03808,p4.A1|PKKDFEFC_03809	2	Type_II_REases,Type_II_MTases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p4.A1|PKKDFEFC_04573	p4.A1|PKKDFEFC_04574	p4.A1|PKKDFEFC_04573,p4.A1|PKKDFEFC_04574	2	Type_I_REases,Type_I_MTases
UserReplicon_Abi2_1	Abi2	Abi2	p4.A1|PKKDFEFC_04742	p4.A1|PKKDFEFC_04742	p4.A1|PKKDFEFC_04742	1	Abi_2
UserReplicon_Rst_Sirtuin-like_8	Rst_Sirtuin-like	Rst_Sirtuin-like	p4.A1|PKKDFEFC_05118	p4.A1|PKKDFEFC_05118	p4.A1|PKKDFEFC_05118	1	Sirtuin_like
UserReplicon_Gao_Iet_3	Gao_Iet	Gao_Iet	p4.A1|PKKDFEFC_05127	p4.A1|PKKDFEFC_05128	p4.A1|PKKDFEFC_05127,p4.A1|PKKDFEFC_05128	2	IetS,IetA
UserReplicon_Rst_HEPN_7	Rst_HEPN	Rst_HEPN	p4.A1|PKKDFEFC_05474	p4.A1|PKKDFEFC_05474	p4.A1|PKKDFEFC_05474	1	Rst_HEPN
UserReplicon_Gabija_2	Gabija	Gabija	p4.A1|PKKDFEFC_05494	p4.A1|PKKDFEFC_05495	p4.A1|PKKDFEFC_05494,p4.A1|PKKDFEFC_05495	2	GajA,GajB
