sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_II_5	RM	RM_Type_II	p1.H9|AOPJGDNL_00709	p1.H9|AOPJGDNL_00710	p1.H9|AOPJGDNL_00709,p1.H9|AOPJGDNL_00710	2	Type_II_MTases,Type_II_REases
UserReplicon_Rst_Sirtuin-like_8	Rst_Sirtuin-like	Rst_Sirtuin-like	p1.H9|AOPJGDNL_02040	p1.H9|AOPJGDNL_02040	p1.H9|AOPJGDNL_02040	1	Sirtuin_like
UserReplicon_Gao_Iet_3	Gao_Iet	Gao_Iet	p1.H9|AOPJGDNL_02049	p1.H9|AOPJGDNL_02050	p1.H9|AOPJGDNL_02049,p1.H9|AOPJGDNL_02050	2	IetS,IetA
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p1.H9|AOPJGDNL_02229	p1.H9|AOPJGDNL_02232	p1.H9|AOPJGDNL_02229,p1.H9|AOPJGDNL_02230,p1.H9|AOPJGDNL_02231,p1.H9|AOPJGDNL_02232	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_RM_Type_II_6	RM	RM_Type_II	p1.H9|AOPJGDNL_03307	p1.H9|AOPJGDNL_03308	p1.H9|AOPJGDNL_03307,p1.H9|AOPJGDNL_03308	2	Type_II_MTases,Type_II_REases
UserReplicon_Rst_HEPN_7	Rst_HEPN	Rst_HEPN	p1.H9|AOPJGDNL_03462	p1.H9|AOPJGDNL_03462	p1.H9|AOPJGDNL_03462	1	Rst_HEPN
UserReplicon_Gabija_2	Gabija	Gabija	p1.H9|AOPJGDNL_03482	p1.H9|AOPJGDNL_03483	p1.H9|AOPJGDNL_03482,p1.H9|AOPJGDNL_03483	2	GajA,GajB
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p1.H9|AOPJGDNL_03921	p1.H9|AOPJGDNL_03922	p1.H9|AOPJGDNL_03921,p1.H9|AOPJGDNL_03922	2	Type_I_REases,Type_I_MTases
UserReplicon_Abi2_1	Abi2	Abi2	p1.H9|AOPJGDNL_04517	p1.H9|AOPJGDNL_04517	p1.H9|AOPJGDNL_04517	1	Abi_2
UserReplicon_Septu_9	Septu	Septu	p1.H9|AOPJGDNL_05429	p1.H9|AOPJGDNL_05430	p1.H9|AOPJGDNL_05429,p1.H9|AOPJGDNL_05430	2	PtuA,PtuB
