sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Gabija_1	Gabija	Gabija	p13.D2|DIJPFBIJ_00375	p13.D2|DIJPFBIJ_00376	p13.D2|DIJPFBIJ_00375,p13.D2|DIJPFBIJ_00376	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p13.D2|DIJPFBIJ_00378	p13.D2|DIJPFBIJ_00379	p13.D2|DIJPFBIJ_00378,p13.D2|DIJPFBIJ_00379	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p13.D2|DIJPFBIJ_00381	p13.D2|DIJPFBIJ_00382	p13.D2|DIJPFBIJ_00381,p13.D2|DIJPFBIJ_00382	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p13.D2|DIJPFBIJ_00663	p13.D2|DIJPFBIJ_00666	p13.D2|DIJPFBIJ_00663,p13.D2|DIJPFBIJ_00664,p13.D2|DIJPFBIJ_00665,p13.D2|DIJPFBIJ_00666	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p13.D2|DIJPFBIJ_01162	p13.D2|DIJPFBIJ_01162	p13.D2|DIJPFBIJ_01162	1	ATPase
UserReplicon_Septu_9	Septu	Septu	p13.D2|DIJPFBIJ_02171	p13.D2|DIJPFBIJ_02172	p13.D2|DIJPFBIJ_02171,p13.D2|DIJPFBIJ_02172	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p13.D2|DIJPFBIJ_02182	p13.D2|DIJPFBIJ_02182	p13.D2|DIJPFBIJ_02182	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p13.D2|DIJPFBIJ_03401	p13.D2|DIJPFBIJ_03404	p13.D2|DIJPFBIJ_03401,p13.D2|DIJPFBIJ_03404	2	Type_I_MTases,Type_I_REases
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p13.D2|DIJPFBIJ_04628	p13.D2|DIJPFBIJ_04628	p13.D2|DIJPFBIJ_04628	1	Type_IV_REases
UserReplicon_Hachiman_3	Hachiman	Hachiman	p13.D2|DIJPFBIJ_04856	p13.D2|DIJPFBIJ_04857	p13.D2|DIJPFBIJ_04856,p13.D2|DIJPFBIJ_04857	2	HamB,HamA_1
