sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p6.A1|BDAMLMNF_00993	p6.A1|BDAMLMNF_00994	p6.A1|BDAMLMNF_00993,p6.A1|BDAMLMNF_00994	2	Type_I_REases,Type_I_MTases
UserReplicon_Rst_HEPN_7	Rst_HEPN	Rst_HEPN	p6.A1|BDAMLMNF_01016	p6.A1|BDAMLMNF_01016	p6.A1|BDAMLMNF_01016	1	Rst_HEPN
UserReplicon_Gabija_2	Gabija	Gabija	p6.A1|BDAMLMNF_01036	p6.A1|BDAMLMNF_01037	p6.A1|BDAMLMNF_01036,p6.A1|BDAMLMNF_01037	2	GajA,GajB
UserReplicon_Rst_Sirtuin-like_8	Rst_Sirtuin-like	Rst_Sirtuin-like	p6.A1|BDAMLMNF_01503	p6.A1|BDAMLMNF_01503	p6.A1|BDAMLMNF_01503	1	Sirtuin_like
UserReplicon_Gao_Iet_3	Gao_Iet	Gao_Iet	p6.A1|BDAMLMNF_01512	p6.A1|BDAMLMNF_01513	p6.A1|BDAMLMNF_01512,p6.A1|BDAMLMNF_01513	2	IetS,IetA
UserReplicon_Septu_9	Septu	Septu	p6.A1|BDAMLMNF_02074	p6.A1|BDAMLMNF_02075	p6.A1|BDAMLMNF_02074,p6.A1|BDAMLMNF_02075	2	PtuB,PtuA
UserReplicon_RM_Type_II_5	RM	RM_Type_II	p6.A1|BDAMLMNF_02647	p6.A1|BDAMLMNF_02648	p6.A1|BDAMLMNF_02647,p6.A1|BDAMLMNF_02648	2	Type_II_MTases,Type_II_REases
UserReplicon_RM_Type_II_6	RM	RM_Type_II	p6.A1|BDAMLMNF_03116	p6.A1|BDAMLMNF_03117	p6.A1|BDAMLMNF_03116,p6.A1|BDAMLMNF_03117	2	Type_II_REases,Type_II_MTases
UserReplicon_Abi2_1	Abi2	Abi2	p6.A1|BDAMLMNF_04204	p6.A1|BDAMLMNF_04204	p6.A1|BDAMLMNF_04204	1	Abi_2
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p6.A1|BDAMLMNF_05445	p6.A1|BDAMLMNF_05448	p6.A1|BDAMLMNF_05445,p6.A1|BDAMLMNF_05446,p6.A1|BDAMLMNF_05447,p6.A1|BDAMLMNF_05448	4	JetD_I,JetC_I,JetB_I,JetA_I
