sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p22.A5|BGJMGONF_00084	p22.A5|BGJMGONF_00087	p22.A5|BGJMGONF_00084,p22.A5|BGJMGONF_00085,p22.A5|BGJMGONF_00086,p22.A5|BGJMGONF_00087	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Retron_III_7	Retron	Retron_III	p22.A5|BGJMGONF_00368	p22.A5|BGJMGONF_00369	p22.A5|BGJMGONF_00368,p22.A5|BGJMGONF_00369	2	RT_Tot,PRTase_WH
UserReplicon_Hachiman_2	Hachiman	Hachiman	p22.A5|BGJMGONF_00371	p22.A5|BGJMGONF_00372	p22.A5|BGJMGONF_00371,p22.A5|BGJMGONF_00372	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p22.A5|BGJMGONF_00374	p22.A5|BGJMGONF_00375	p22.A5|BGJMGONF_00374,p22.A5|BGJMGONF_00375	2	GajB,GajA
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p22.A5|BGJMGONF_02377	p22.A5|BGJMGONF_02377	p22.A5|BGJMGONF_02377	1	ATPase
UserReplicon_Hachiman_3	Hachiman	Hachiman	p22.A5|BGJMGONF_02763	p22.A5|BGJMGONF_02764	p22.A5|BGJMGONF_02763,p22.A5|BGJMGONF_02764	2	HamA_1,HamB
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p22.A5|BGJMGONF_02874	p22.A5|BGJMGONF_02877	p22.A5|BGJMGONF_02874,p22.A5|BGJMGONF_02877	2	Type_I_MTases,Type_I_REases
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p22.A5|BGJMGONF_03373	p22.A5|BGJMGONF_03373	p22.A5|BGJMGONF_03373	1	Type_IV_REases
UserReplicon_Septu_9	Septu	Septu	p22.A5|BGJMGONF_04138	p22.A5|BGJMGONF_04139	p22.A5|BGJMGONF_04138,p22.A5|BGJMGONF_04139	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p22.A5|BGJMGONF_04149	p22.A5|BGJMGONF_04149	p22.A5|BGJMGONF_04149	1	Type_IV_REases
