sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p2.E9|JGINAMEE_00153	p2.E9|JGINAMEE_00153	p2.E9|JGINAMEE_00153	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p2.E9|JGINAMEE_00864	p2.E9|JGINAMEE_00864	p2.E9|JGINAMEE_00864	1	ATPase
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p2.E9|JGINAMEE_01468	p2.E9|JGINAMEE_01471	p2.E9|JGINAMEE_01468,p2.E9|JGINAMEE_01469,p2.E9|JGINAMEE_01470,p2.E9|JGINAMEE_01471	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p2.E9|JGINAMEE_01654	p2.E9|JGINAMEE_01657	p2.E9|JGINAMEE_01654,p2.E9|JGINAMEE_01657	2	Type_I_REases,Type_I_MTases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p2.E9|JGINAMEE_02128	p2.E9|JGINAMEE_02129	p2.E9|JGINAMEE_02128,p2.E9|JGINAMEE_02129	2	HamB,HamA_1
UserReplicon_Gabija_1	Gabija	Gabija	p2.E9|JGINAMEE_02633	p2.E9|JGINAMEE_02634	p2.E9|JGINAMEE_02633,p2.E9|JGINAMEE_02634	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p2.E9|JGINAMEE_02636	p2.E9|JGINAMEE_02637	p2.E9|JGINAMEE_02636,p2.E9|JGINAMEE_02637	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p2.E9|JGINAMEE_02639	p2.E9|JGINAMEE_02640	p2.E9|JGINAMEE_02639,p2.E9|JGINAMEE_02640	2	PRTase_WH,RT_Tot
UserReplicon_Septu_9	Septu	Septu	p2.E9|JGINAMEE_04219	p2.E9|JGINAMEE_04220	p2.E9|JGINAMEE_04219,p2.E9|JGINAMEE_04220	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p2.E9|JGINAMEE_04230	p2.E9|JGINAMEE_04230	p2.E9|JGINAMEE_04230	1	Type_IV_REases
