sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p11.D9|NNHPHAED_00531	p11.D9|NNHPHAED_00531	p11.D9|NNHPHAED_00531	1	ATPase
UserReplicon_Hachiman_2	Hachiman	Hachiman	p11.D9|NNHPHAED_02252	p11.D9|NNHPHAED_02253	p11.D9|NNHPHAED_02252,p11.D9|NNHPHAED_02253	2	HamB,HamA_1
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p11.D9|NNHPHAED_03019	p11.D9|NNHPHAED_03019	p11.D9|NNHPHAED_03019	1	Type_IV_REases
UserReplicon_Septu_9	Septu	Septu	p11.D9|NNHPHAED_03029	p11.D9|NNHPHAED_03030	p11.D9|NNHPHAED_03029,p11.D9|NNHPHAED_03030	2	PtuA,PtuB
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p11.D9|NNHPHAED_03104	p11.D9|NNHPHAED_03107	p11.D9|NNHPHAED_03104,p11.D9|NNHPHAED_03107	2	Type_I_REases,Type_I_MTases
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p11.D9|NNHPHAED_04475	p11.D9|NNHPHAED_04475	p11.D9|NNHPHAED_04475	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p11.D9|NNHPHAED_04740	p11.D9|NNHPHAED_04743	p11.D9|NNHPHAED_04740,p11.D9|NNHPHAED_04741,p11.D9|NNHPHAED_04742,p11.D9|NNHPHAED_04743	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Gabija_1	Gabija	Gabija	p11.D9|NNHPHAED_05241	p11.D9|NNHPHAED_05242	p11.D9|NNHPHAED_05241,p11.D9|NNHPHAED_05242	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p11.D9|NNHPHAED_05244	p11.D9|NNHPHAED_05245	p11.D9|NNHPHAED_05244,p11.D9|NNHPHAED_05245	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p11.D9|NNHPHAED_05247	p11.D9|NNHPHAED_05248	p11.D9|NNHPHAED_05247,p11.D9|NNHPHAED_05248	2	PRTase_WH,RT_Tot
