sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p11.E7|MBLNADNG_00153	p11.E7|MBLNADNG_00153	p11.E7|MBLNADNG_00153	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p11.E7|MBLNADNG_00343	p11.E7|MBLNADNG_00344	p11.E7|MBLNADNG_00343,p11.E7|MBLNADNG_00344	2	HamB,HamA_1
UserReplicon_Septu_9	Septu	Septu	p11.E7|MBLNADNG_00470	p11.E7|MBLNADNG_00471	p11.E7|MBLNADNG_00470,p11.E7|MBLNADNG_00471	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p11.E7|MBLNADNG_00481	p11.E7|MBLNADNG_00481	p11.E7|MBLNADNG_00481	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p11.E7|MBLNADNG_01346	p11.E7|MBLNADNG_01349	p11.E7|MBLNADNG_01346,p11.E7|MBLNADNG_01349	2	Type_I_MTases,Type_I_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p11.E7|MBLNADNG_02867	p11.E7|MBLNADNG_02867	p11.E7|MBLNADNG_02867	1	ATPase
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p11.E7|MBLNADNG_03818	p11.E7|MBLNADNG_03821	p11.E7|MBLNADNG_03818,p11.E7|MBLNADNG_03819,p11.E7|MBLNADNG_03820,p11.E7|MBLNADNG_03821	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Retron_III_7	Retron	Retron_III	p11.E7|MBLNADNG_04708	p11.E7|MBLNADNG_04709	p11.E7|MBLNADNG_04708,p11.E7|MBLNADNG_04709	2	RT_Tot,PRTase_WH
UserReplicon_Hachiman_3	Hachiman	Hachiman	p11.E7|MBLNADNG_04711	p11.E7|MBLNADNG_04712	p11.E7|MBLNADNG_04711,p11.E7|MBLNADNG_04712	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p11.E7|MBLNADNG_04714	p11.E7|MBLNADNG_04715	p11.E7|MBLNADNG_04714,p11.E7|MBLNADNG_04715	2	GajB,GajA
