sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p5.G11|FONADIDF_00229	p5.G11|FONADIDF_00232	p5.G11|FONADIDF_00229,p5.G11|FONADIDF_00230,p5.G11|FONADIDF_00231,p5.G11|FONADIDF_00232	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_II_5	RM	RM_Type_II	p5.G11|FONADIDF_00431	p5.G11|FONADIDF_00432	p5.G11|FONADIDF_00431,p5.G11|FONADIDF_00432	2	Type_II_MTases,Type_II_REases
UserReplicon_Rst_Sirtuin-like_8	Rst_Sirtuin-like	Rst_Sirtuin-like	p5.G11|FONADIDF_01405	p5.G11|FONADIDF_01405	p5.G11|FONADIDF_01405	1	Sirtuin_like
UserReplicon_Gao_Iet_3	Gao_Iet	Gao_Iet	p5.G11|FONADIDF_01414	p5.G11|FONADIDF_01415	p5.G11|FONADIDF_01414,p5.G11|FONADIDF_01415	2	IetS,IetA
UserReplicon_RM_Type_II_6	RM	RM_Type_II	p5.G11|FONADIDF_02002	p5.G11|FONADIDF_02003	p5.G11|FONADIDF_02002,p5.G11|FONADIDF_02003	2	Type_II_MTases,Type_II_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p5.G11|FONADIDF_03102	p5.G11|FONADIDF_03103	p5.G11|FONADIDF_03102,p5.G11|FONADIDF_03103	2	Type_I_REases,Type_I_MTases
UserReplicon_Abi2_1	Abi2	Abi2	p5.G11|FONADIDF_03500	p5.G11|FONADIDF_03500	p5.G11|FONADIDF_03500	1	Abi_2
UserReplicon_Septu_9	Septu	Septu	p5.G11|FONADIDF_05123	p5.G11|FONADIDF_05124	p5.G11|FONADIDF_05123,p5.G11|FONADIDF_05124	2	PtuA,PtuB
UserReplicon_Rst_HEPN_7	Rst_HEPN	Rst_HEPN	p5.G11|FONADIDF_05470	p5.G11|FONADIDF_05470	p5.G11|FONADIDF_05470	1	Rst_HEPN
UserReplicon_Gabija_2	Gabija	Gabija	p5.G11|FONADIDF_05490	p5.G11|FONADIDF_05491	p5.G11|FONADIDF_05490,p5.G11|FONADIDF_05491	2	GajA,GajB
