sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p26.H5|JGMHHEDO_00630	p26.H5|JGMHHEDO_00630	p26.H5|JGMHHEDO_00630	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p26.H5|JGMHHEDO_01387	p26.H5|JGMHHEDO_01387	p26.H5|JGMHHEDO_01387	1	ATPase
UserReplicon_Hachiman_2	Hachiman	Hachiman	p26.H5|JGMHHEDO_02502	p26.H5|JGMHHEDO_02503	p26.H5|JGMHHEDO_02502,p26.H5|JGMHHEDO_02503	2	HamB,HamA_1
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p26.H5|JGMHHEDO_02945	p26.H5|JGMHHEDO_02948	p26.H5|JGMHHEDO_02945,p26.H5|JGMHHEDO_02948	2	Type_I_MTases,Type_I_REases
UserReplicon_Septu_9	Septu	Septu	p26.H5|JGMHHEDO_04084	p26.H5|JGMHHEDO_04085	p26.H5|JGMHHEDO_04084,p26.H5|JGMHHEDO_04085	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p26.H5|JGMHHEDO_04095	p26.H5|JGMHHEDO_04095	p26.H5|JGMHHEDO_04095	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p26.H5|JGMHHEDO_04684	p26.H5|JGMHHEDO_04685	p26.H5|JGMHHEDO_04684,p26.H5|JGMHHEDO_04685	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p26.H5|JGMHHEDO_04687	p26.H5|JGMHHEDO_04688	p26.H5|JGMHHEDO_04687,p26.H5|JGMHHEDO_04688	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p26.H5|JGMHHEDO_04690	p26.H5|JGMHHEDO_04691	p26.H5|JGMHHEDO_04690,p26.H5|JGMHHEDO_04691	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p26.H5|JGMHHEDO_04972	p26.H5|JGMHHEDO_04975	p26.H5|JGMHHEDO_04972,p26.H5|JGMHHEDO_04973,p26.H5|JGMHHEDO_04974,p26.H5|JGMHHEDO_04975	4	JetD_I,JetC_I,JetB_I,JetA_I
