sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Gabija_1	Gabija	Gabija	p4.E6|DHIDPPFI_00295	p4.E6|DHIDPPFI_00296	p4.E6|DHIDPPFI_00295,p4.E6|DHIDPPFI_00296	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p4.E6|DHIDPPFI_00298	p4.E6|DHIDPPFI_00299	p4.E6|DHIDPPFI_00298,p4.E6|DHIDPPFI_00299	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p4.E6|DHIDPPFI_00301	p4.E6|DHIDPPFI_00302	p4.E6|DHIDPPFI_00301,p4.E6|DHIDPPFI_00302	2	PRTase_WH,RT_Tot
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p4.E6|DHIDPPFI_00798	p4.E6|DHIDPPFI_00798	p4.E6|DHIDPPFI_00798	1	ATPase
UserReplicon_Septu_9	Septu	Septu	p4.E6|DHIDPPFI_02434	p4.E6|DHIDPPFI_02435	p4.E6|DHIDPPFI_02434,p4.E6|DHIDPPFI_02435	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p4.E6|DHIDPPFI_02445	p4.E6|DHIDPPFI_02445	p4.E6|DHIDPPFI_02445	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p4.E6|DHIDPPFI_03694	p4.E6|DHIDPPFI_03697	p4.E6|DHIDPPFI_03694,p4.E6|DHIDPPFI_03697	2	Type_I_MTases,Type_I_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p4.E6|DHIDPPFI_04568	p4.E6|DHIDPPFI_04571	p4.E6|DHIDPPFI_04568,p4.E6|DHIDPPFI_04569,p4.E6|DHIDPPFI_04570,p4.E6|DHIDPPFI_04571	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p4.E6|DHIDPPFI_04728	p4.E6|DHIDPPFI_04728	p4.E6|DHIDPPFI_04728	1	Type_IV_REases
UserReplicon_Hachiman_3	Hachiman	Hachiman	p4.E6|DHIDPPFI_04918	p4.E6|DHIDPPFI_04919	p4.E6|DHIDPPFI_04918,p4.E6|DHIDPPFI_04919	2	HamB,HamA_1
