sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p7.D2|LFDAHOFO_00630	p7.D2|LFDAHOFO_00630	p7.D2|LFDAHOFO_00630	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p7.D2|LFDAHOFO_00858	p7.D2|LFDAHOFO_00859	p7.D2|LFDAHOFO_00858,p7.D2|LFDAHOFO_00859	2	HamB,HamA_1
UserReplicon_Septu_9	Septu	Septu	p7.D2|LFDAHOFO_02061	p7.D2|LFDAHOFO_02062	p7.D2|LFDAHOFO_02061,p7.D2|LFDAHOFO_02062	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p7.D2|LFDAHOFO_02072	p7.D2|LFDAHOFO_02072	p7.D2|LFDAHOFO_02072	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p7.D2|LFDAHOFO_03377	p7.D2|LFDAHOFO_03380	p7.D2|LFDAHOFO_03377,p7.D2|LFDAHOFO_03380	2	Type_I_MTases,Type_I_REases
UserReplicon_Gabija_1	Gabija	Gabija	p7.D2|LFDAHOFO_04457	p7.D2|LFDAHOFO_04458	p7.D2|LFDAHOFO_04457,p7.D2|LFDAHOFO_04458	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p7.D2|LFDAHOFO_04460	p7.D2|LFDAHOFO_04461	p7.D2|LFDAHOFO_04460,p7.D2|LFDAHOFO_04461	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p7.D2|LFDAHOFO_04463	p7.D2|LFDAHOFO_04464	p7.D2|LFDAHOFO_04463,p7.D2|LFDAHOFO_04464	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p7.D2|LFDAHOFO_04745	p7.D2|LFDAHOFO_04748	p7.D2|LFDAHOFO_04745,p7.D2|LFDAHOFO_04746,p7.D2|LFDAHOFO_04747,p7.D2|LFDAHOFO_04748	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p7.D2|LFDAHOFO_05184	p7.D2|LFDAHOFO_05184	p7.D2|LFDAHOFO_05184	1	ATPase
