sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p6.E6|BEBPCBMO_00629	p6.E6|BEBPCBMO_00629	p6.E6|BEBPCBMO_00629	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p6.E6|BEBPCBMO_01530	p6.E6|BEBPCBMO_01533	p6.E6|BEBPCBMO_01530,p6.E6|BEBPCBMO_01531,p6.E6|BEBPCBMO_01532,p6.E6|BEBPCBMO_01533	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p6.E6|BEBPCBMO_02360	p6.E6|BEBPCBMO_02360	p6.E6|BEBPCBMO_02360	1	ATPase
UserReplicon_Septu_9	Septu	Septu	p6.E6|BEBPCBMO_02504	p6.E6|BEBPCBMO_02505	p6.E6|BEBPCBMO_02504,p6.E6|BEBPCBMO_02505	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p6.E6|BEBPCBMO_02515	p6.E6|BEBPCBMO_02515	p6.E6|BEBPCBMO_02515	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p6.E6|BEBPCBMO_03061	p6.E6|BEBPCBMO_03062	p6.E6|BEBPCBMO_03061,p6.E6|BEBPCBMO_03062	2	HamB,HamA_1
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p6.E6|BEBPCBMO_03631	p6.E6|BEBPCBMO_03634	p6.E6|BEBPCBMO_03631,p6.E6|BEBPCBMO_03634	2	Type_I_MTases,Type_I_REases
UserReplicon_Retron_III_7	Retron	Retron_III	p6.E6|BEBPCBMO_05126	p6.E6|BEBPCBMO_05127	p6.E6|BEBPCBMO_05126,p6.E6|BEBPCBMO_05127	2	RT_Tot,PRTase_WH
UserReplicon_Hachiman_3	Hachiman	Hachiman	p6.E6|BEBPCBMO_05129	p6.E6|BEBPCBMO_05130	p6.E6|BEBPCBMO_05129,p6.E6|BEBPCBMO_05130	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p6.E6|BEBPCBMO_05132	p6.E6|BEBPCBMO_05133	p6.E6|BEBPCBMO_05132,p6.E6|BEBPCBMO_05133	2	GajB,GajA
