sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p2.D7|EFCAJNEE_00630	p2.D7|EFCAJNEE_00630	p2.D7|EFCAJNEE_00630	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p2.D7|EFCAJNEE_01017	p2.D7|EFCAJNEE_01018	p2.D7|EFCAJNEE_01017,p2.D7|EFCAJNEE_01018	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p2.D7|EFCAJNEE_01020	p2.D7|EFCAJNEE_01021	p2.D7|EFCAJNEE_01020,p2.D7|EFCAJNEE_01021	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p2.D7|EFCAJNEE_01023	p2.D7|EFCAJNEE_01024	p2.D7|EFCAJNEE_01023,p2.D7|EFCAJNEE_01024	2	PRTase_WH,RT_Tot
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p2.D7|EFCAJNEE_01353	p2.D7|EFCAJNEE_01356	p2.D7|EFCAJNEE_01353,p2.D7|EFCAJNEE_01356	2	Type_I_MTases,Type_I_REases
UserReplicon_Septu_9	Septu	Septu	p2.D7|EFCAJNEE_02472	p2.D7|EFCAJNEE_02473	p2.D7|EFCAJNEE_02472,p2.D7|EFCAJNEE_02473	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p2.D7|EFCAJNEE_02483	p2.D7|EFCAJNEE_02483	p2.D7|EFCAJNEE_02483	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p2.D7|EFCAJNEE_03155	p2.D7|EFCAJNEE_03158	p2.D7|EFCAJNEE_03155,p2.D7|EFCAJNEE_03156,p2.D7|EFCAJNEE_03157,p2.D7|EFCAJNEE_03158	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p2.D7|EFCAJNEE_04212	p2.D7|EFCAJNEE_04212	p2.D7|EFCAJNEE_04212	1	ATPase
UserReplicon_Hachiman_3	Hachiman	Hachiman	p2.D7|EFCAJNEE_04839	p2.D7|EFCAJNEE_04840	p2.D7|EFCAJNEE_04839,p2.D7|EFCAJNEE_04840	2	HamA_1,HamB
