sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Retron_III_7	Retron	Retron_III	p11.D6|LIALMAMG_00243	p11.D6|LIALMAMG_00244	p11.D6|LIALMAMG_00243,p11.D6|LIALMAMG_00244	2	RT_Tot,PRTase_WH
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p11.D6|LIALMAMG_00747	p11.D6|LIALMAMG_00750	p11.D6|LIALMAMG_00747,p11.D6|LIALMAMG_00748,p11.D6|LIALMAMG_00749,p11.D6|LIALMAMG_00750	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Hachiman_2	Hachiman	Hachiman	p11.D6|LIALMAMG_01002	p11.D6|LIALMAMG_01003	p11.D6|LIALMAMG_01002,p11.D6|LIALMAMG_01003	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p11.D6|LIALMAMG_01005	p11.D6|LIALMAMG_01006	p11.D6|LIALMAMG_01005,p11.D6|LIALMAMG_01006	2	GajB,GajA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p11.D6|LIALMAMG_01491	p11.D6|LIALMAMG_01491	p11.D6|LIALMAMG_01491	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p11.D6|LIALMAMG_03108	p11.D6|LIALMAMG_03108	p11.D6|LIALMAMG_03108	1	ATPase
UserReplicon_Hachiman_3	Hachiman	Hachiman	p11.D6|LIALMAMG_03319	p11.D6|LIALMAMG_03320	p11.D6|LIALMAMG_03319,p11.D6|LIALMAMG_03320	2	HamA_1,HamB
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p11.D6|LIALMAMG_05097	p11.D6|LIALMAMG_05097	p11.D6|LIALMAMG_05097	1	Type_IV_REases
UserReplicon_Septu_9	Septu	Septu	p11.D6|LIALMAMG_05107	p11.D6|LIALMAMG_05108	p11.D6|LIALMAMG_05107,p11.D6|LIALMAMG_05108	2	PtuA,PtuB
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p11.D6|LIALMAMG_05182	p11.D6|LIALMAMG_05185	p11.D6|LIALMAMG_05182,p11.D6|LIALMAMG_05185	2	Type_I_REases,Type_I_MTases
