sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p25.D3|DIEHGFPI_00306	p25.D3|DIEHGFPI_00306	p25.D3|DIEHGFPI_00306	1	ATPase
UserReplicon_Septu_9	Septu	Septu	p25.D3|DIEHGFPI_02039	p25.D3|DIEHGFPI_02040	p25.D3|DIEHGFPI_02039,p25.D3|DIEHGFPI_02040	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p25.D3|DIEHGFPI_02050	p25.D3|DIEHGFPI_02050	p25.D3|DIEHGFPI_02050	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p25.D3|DIEHGFPI_02779	p25.D3|DIEHGFPI_02782	p25.D3|DIEHGFPI_02779,p25.D3|DIEHGFPI_02780,p25.D3|DIEHGFPI_02781,p25.D3|DIEHGFPI_02782	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Hachiman_2	Hachiman	Hachiman	p25.D3|DIEHGFPI_03327	p25.D3|DIEHGFPI_03328	p25.D3|DIEHGFPI_03327,p25.D3|DIEHGFPI_03328	2	HamB,HamA_1
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p25.D3|DIEHGFPI_04361	p25.D3|DIEHGFPI_04364	p25.D3|DIEHGFPI_04361,p25.D3|DIEHGFPI_04364	2	Type_I_REases,Type_I_MTases
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p25.D3|DIEHGFPI_04388	p25.D3|DIEHGFPI_04388	p25.D3|DIEHGFPI_04388	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p25.D3|DIEHGFPI_05243	p25.D3|DIEHGFPI_05244	p25.D3|DIEHGFPI_05243,p25.D3|DIEHGFPI_05244	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p25.D3|DIEHGFPI_05246	p25.D3|DIEHGFPI_05247	p25.D3|DIEHGFPI_05246,p25.D3|DIEHGFPI_05247	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p25.D3|DIEHGFPI_05249	p25.D3|DIEHGFPI_05250	p25.D3|DIEHGFPI_05249,p25.D3|DIEHGFPI_05250	2	PRTase_WH,RT_Tot
