sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p13.H10|MAIJDJNP_00629	p13.H10|MAIJDJNP_00629	p13.H10|MAIJDJNP_00629	1	Type_IV_REases
UserReplicon_Septu_9	Septu	Septu	p13.H10|MAIJDJNP_00903	p13.H10|MAIJDJNP_00904	p13.H10|MAIJDJNP_00903,p13.H10|MAIJDJNP_00904	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p13.H10|MAIJDJNP_00914	p13.H10|MAIJDJNP_00914	p13.H10|MAIJDJNP_00914	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p13.H10|MAIJDJNP_01637	p13.H10|MAIJDJNP_01640	p13.H10|MAIJDJNP_01637,p13.H10|MAIJDJNP_01640	2	Type_I_MTases,Type_I_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p13.H10|MAIJDJNP_02122	p13.H10|MAIJDJNP_02123	p13.H10|MAIJDJNP_02122,p13.H10|MAIJDJNP_02123	2	HamB,HamA_1
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p13.H10|MAIJDJNP_04322	p13.H10|MAIJDJNP_04322	p13.H10|MAIJDJNP_04322	1	ATPase
UserReplicon_Gabija_1	Gabija	Gabija	p13.H10|MAIJDJNP_04871	p13.H10|MAIJDJNP_04872	p13.H10|MAIJDJNP_04871,p13.H10|MAIJDJNP_04872	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p13.H10|MAIJDJNP_04874	p13.H10|MAIJDJNP_04875	p13.H10|MAIJDJNP_04874,p13.H10|MAIJDJNP_04875	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p13.H10|MAIJDJNP_04877	p13.H10|MAIJDJNP_04878	p13.H10|MAIJDJNP_04877,p13.H10|MAIJDJNP_04878	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p13.H10|MAIJDJNP_05159	p13.H10|MAIJDJNP_05162	p13.H10|MAIJDJNP_05159,p13.H10|MAIJDJNP_05160,p13.H10|MAIJDJNP_05161,p13.H10|MAIJDJNP_05162	4	JetD_I,JetC_I,JetB_I,JetA_I
