sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Retron_III_7	Retron	Retron_III	p2.E8|JPPPCOMI_00249	p2.E8|JPPPCOMI_00250	p2.E8|JPPPCOMI_00249,p2.E8|JPPPCOMI_00250	2	RT_Tot,PRTase_WH
UserReplicon_Hachiman_2	Hachiman	Hachiman	p2.E8|JPPPCOMI_00252	p2.E8|JPPPCOMI_00253	p2.E8|JPPPCOMI_00252,p2.E8|JPPPCOMI_00253	2	HamA_2,HamB
UserReplicon_Gabija_1	Gabija	Gabija	p2.E8|JPPPCOMI_00255	p2.E8|JPPPCOMI_00256	p2.E8|JPPPCOMI_00255,p2.E8|JPPPCOMI_00256	2	GajB,GajA
UserReplicon_Septu_9	Septu	Septu	p2.E8|JPPPCOMI_02109	p2.E8|JPPPCOMI_02110	p2.E8|JPPPCOMI_02109,p2.E8|JPPPCOMI_02110	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p2.E8|JPPPCOMI_02120	p2.E8|JPPPCOMI_02120	p2.E8|JPPPCOMI_02120	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p2.E8|JPPPCOMI_02372	p2.E8|JPPPCOMI_02375	p2.E8|JPPPCOMI_02372,p2.E8|JPPPCOMI_02373,p2.E8|JPPPCOMI_02374,p2.E8|JPPPCOMI_02375	4	JetD_I,JetC_I,JetB_I,JetA_I
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p2.E8|JPPPCOMI_02750	p2.E8|JPPPCOMI_02750	p2.E8|JPPPCOMI_02750	1	ATPase
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p2.E8|JPPPCOMI_03222	p2.E8|JPPPCOMI_03225	p2.E8|JPPPCOMI_03222,p2.E8|JPPPCOMI_03225	2	Type_I_MTases,Type_I_REases
UserReplicon_Hachiman_3	Hachiman	Hachiman	p2.E8|JPPPCOMI_03610	p2.E8|JPPPCOMI_03611	p2.E8|JPPPCOMI_03610,p2.E8|JPPPCOMI_03611	2	HamA_1,HamB
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p2.E8|JPPPCOMI_05156	p2.E8|JPPPCOMI_05156	p2.E8|JPPPCOMI_05156	1	Type_IV_REases
