sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_II_5	RM	RM_Type_II	p4.A2|ABCIPIOB_00051	p4.A2|ABCIPIOB_00052	p4.A2|ABCIPIOB_00051,p4.A2|ABCIPIOB_00052	2	Type_II_MTases,Type_II_REases
UserReplicon_Gao_Iet_3	Gao_Iet	Gao_Iet	p4.A2|ABCIPIOB_01088	p4.A2|ABCIPIOB_01089	p4.A2|ABCIPIOB_01088,p4.A2|ABCIPIOB_01089	2	IetA,IetS
UserReplicon_Rst_Sirtuin-like_8	Rst_Sirtuin-like	Rst_Sirtuin-like	p4.A2|ABCIPIOB_01098	p4.A2|ABCIPIOB_01098	p4.A2|ABCIPIOB_01098	1	Sirtuin_like
UserReplicon_Septu_9	Septu	Septu	p4.A2|ABCIPIOB_01836	p4.A2|ABCIPIOB_01837	p4.A2|ABCIPIOB_01836,p4.A2|ABCIPIOB_01837	2	PtuA,PtuB
UserReplicon_Gabija_2	Gabija	Gabija	p4.A2|ABCIPIOB_02526	p4.A2|ABCIPIOB_02527	p4.A2|ABCIPIOB_02526,p4.A2|ABCIPIOB_02527	2	GajB,GajA
UserReplicon_Rst_HEPN_7	Rst_HEPN	Rst_HEPN	p4.A2|ABCIPIOB_02547	p4.A2|ABCIPIOB_02547	p4.A2|ABCIPIOB_02547	1	Rst_HEPN
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p4.A2|ABCIPIOB_02691	p4.A2|ABCIPIOB_02694	p4.A2|ABCIPIOB_02691,p4.A2|ABCIPIOB_02692,p4.A2|ABCIPIOB_02693,p4.A2|ABCIPIOB_02694	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_II_6	RM	RM_Type_II	p4.A2|ABCIPIOB_03168	p4.A2|ABCIPIOB_03169	p4.A2|ABCIPIOB_03168,p4.A2|ABCIPIOB_03169	2	Type_II_MTases,Type_II_REases
UserReplicon_Abi2_1	Abi2	Abi2	p4.A2|ABCIPIOB_05226	p4.A2|ABCIPIOB_05226	p4.A2|ABCIPIOB_05226	1	Abi_2
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p4.A2|ABCIPIOB_05394	p4.A2|ABCIPIOB_05395	p4.A2|ABCIPIOB_05394,p4.A2|ABCIPIOB_05395	2	Type_I_MTases,Type_I_REases
