sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Hachiman_2	Hachiman	Hachiman	p8.E7|CEEDJGCH_00076	p8.E7|CEEDJGCH_00077	p8.E7|CEEDJGCH_00076,p8.E7|CEEDJGCH_00077	2	HamB,HamA_1
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p8.E7|CEEDJGCH_01196	p8.E7|CEEDJGCH_01196	p8.E7|CEEDJGCH_01196	1	Type_IV_REases
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p8.E7|CEEDJGCH_01430	p8.E7|CEEDJGCH_01433	p8.E7|CEEDJGCH_01430,p8.E7|CEEDJGCH_01433	2	Type_I_MTases,Type_I_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p8.E7|CEEDJGCH_02058	p8.E7|CEEDJGCH_02058	p8.E7|CEEDJGCH_02058	1	ATPase
UserReplicon_Septu_9	Septu	Septu	p8.E7|CEEDJGCH_03836	p8.E7|CEEDJGCH_03837	p8.E7|CEEDJGCH_03836,p8.E7|CEEDJGCH_03837	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p8.E7|CEEDJGCH_03847	p8.E7|CEEDJGCH_03847	p8.E7|CEEDJGCH_03847	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p8.E7|CEEDJGCH_04426	p8.E7|CEEDJGCH_04427	p8.E7|CEEDJGCH_04426,p8.E7|CEEDJGCH_04427	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p8.E7|CEEDJGCH_04429	p8.E7|CEEDJGCH_04430	p8.E7|CEEDJGCH_04429,p8.E7|CEEDJGCH_04430	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p8.E7|CEEDJGCH_04432	p8.E7|CEEDJGCH_04433	p8.E7|CEEDJGCH_04432,p8.E7|CEEDJGCH_04433	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p8.E7|CEEDJGCH_04714	p8.E7|CEEDJGCH_04717	p8.E7|CEEDJGCH_04714,p8.E7|CEEDJGCH_04715,p8.E7|CEEDJGCH_04716,p8.E7|CEEDJGCH_04717	4	JetD_I,JetC_I,JetB_I,JetA_I
