sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Gabija_1	Gabija	Gabija	p26.E5|NENLLFNM_00405	p26.E5|NENLLFNM_00406	p26.E5|NENLLFNM_00405,p26.E5|NENLLFNM_00406	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p26.E5|NENLLFNM_00408	p26.E5|NENLLFNM_00409	p26.E5|NENLLFNM_00408,p26.E5|NENLLFNM_00409	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p26.E5|NENLLFNM_00411	p26.E5|NENLLFNM_00412	p26.E5|NENLLFNM_00411,p26.E5|NENLLFNM_00412	2	PRTase_WH,RT_Tot
UserReplicon_Septu_9	Septu	Septu	p26.E5|NENLLFNM_02139	p26.E5|NENLLFNM_02140	p26.E5|NENLLFNM_02139,p26.E5|NENLLFNM_02140	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p26.E5|NENLLFNM_02150	p26.E5|NENLLFNM_02150	p26.E5|NENLLFNM_02150	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p26.E5|NENLLFNM_02973	p26.E5|NENLLFNM_02973	p26.E5|NENLLFNM_02973	1	ATPase
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p26.E5|NENLLFNM_03657	p26.E5|NENLLFNM_03660	p26.E5|NENLLFNM_03657,p26.E5|NENLLFNM_03658,p26.E5|NENLLFNM_03659,p26.E5|NENLLFNM_03660	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p26.E5|NENLLFNM_04167	p26.E5|NENLLFNM_04170	p26.E5|NENLLFNM_04167,p26.E5|NENLLFNM_04170	2	Type_I_MTases,Type_I_REases
UserReplicon_Hachiman_3	Hachiman	Hachiman	p26.E5|NENLLFNM_04709	p26.E5|NENLLFNM_04710	p26.E5|NENLLFNM_04709,p26.E5|NENLLFNM_04710	2	HamA_1,HamB
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p26.E5|NENLLFNM_04901	p26.E5|NENLLFNM_04901	p26.E5|NENLLFNM_04901	1	Type_IV_REases
