sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p8.D6|CFBFKHOM_00477	p8.D6|CFBFKHOM_00477	p8.D6|CFBFKHOM_00477	1	Type_IV_REases
UserReplicon_Septu_9	Septu	Septu	p8.D6|CFBFKHOM_01971	p8.D6|CFBFKHOM_01972	p8.D6|CFBFKHOM_01971,p8.D6|CFBFKHOM_01972	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p8.D6|CFBFKHOM_01982	p8.D6|CFBFKHOM_01982	p8.D6|CFBFKHOM_01982	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p8.D6|CFBFKHOM_02495	p8.D6|CFBFKHOM_02496	p8.D6|CFBFKHOM_02495,p8.D6|CFBFKHOM_02496	2	HamB,HamA_1
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p8.D6|CFBFKHOM_03028	p8.D6|CFBFKHOM_03031	p8.D6|CFBFKHOM_03028,p8.D6|CFBFKHOM_03031	2	Type_I_MTases,Type_I_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p8.D6|CFBFKHOM_03095	p8.D6|CFBFKHOM_03095	p8.D6|CFBFKHOM_03095	1	ATPase
UserReplicon_Gabija_1	Gabija	Gabija	p8.D6|CFBFKHOM_04238	p8.D6|CFBFKHOM_04239	p8.D6|CFBFKHOM_04238,p8.D6|CFBFKHOM_04239	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p8.D6|CFBFKHOM_04241	p8.D6|CFBFKHOM_04242	p8.D6|CFBFKHOM_04241,p8.D6|CFBFKHOM_04242	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p8.D6|CFBFKHOM_04244	p8.D6|CFBFKHOM_04245	p8.D6|CFBFKHOM_04244,p8.D6|CFBFKHOM_04245	2	PRTase_WH,RT_Tot
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p8.D6|CFBFKHOM_04526	p8.D6|CFBFKHOM_04529	p8.D6|CFBFKHOM_04526,p8.D6|CFBFKHOM_04527,p8.D6|CFBFKHOM_04528,p8.D6|CFBFKHOM_04529	4	JetD_I,JetC_I,JetB_I,JetA_I
