sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p21.H3|ECIAGJJH_00472	p21.H3|ECIAGJJH_00472	p21.H3|ECIAGJJH_00472	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p21.H3|ECIAGJJH_01216	p21.H3|ECIAGJJH_01219	p21.H3|ECIAGJJH_01216,p21.H3|ECIAGJJH_01217,p21.H3|ECIAGJJH_01218,p21.H3|ECIAGJJH_01219	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Septu_9	Septu	Septu	p21.H3|ECIAGJJH_01976	p21.H3|ECIAGJJH_01977	p21.H3|ECIAGJJH_01976,p21.H3|ECIAGJJH_01977	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p21.H3|ECIAGJJH_01987	p21.H3|ECIAGJJH_01987	p21.H3|ECIAGJJH_01987	1	Type_IV_REases
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p21.H3|ECIAGJJH_02734	p21.H3|ECIAGJJH_02734	p21.H3|ECIAGJJH_02734	1	ATPase
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p21.H3|ECIAGJJH_03224	p21.H3|ECIAGJJH_03227	p21.H3|ECIAGJJH_03224,p21.H3|ECIAGJJH_03227	2	Type_I_MTases,Type_I_REases
UserReplicon_Gabija_1	Gabija	Gabija	p21.H3|ECIAGJJH_04399	p21.H3|ECIAGJJH_04400	p21.H3|ECIAGJJH_04399,p21.H3|ECIAGJJH_04400	2	GajA,GajB
UserReplicon_Hachiman_2	Hachiman	Hachiman	p21.H3|ECIAGJJH_04402	p21.H3|ECIAGJJH_04403	p21.H3|ECIAGJJH_04402,p21.H3|ECIAGJJH_04403	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p21.H3|ECIAGJJH_04405	p21.H3|ECIAGJJH_04406	p21.H3|ECIAGJJH_04405,p21.H3|ECIAGJJH_04406	2	PRTase_WH,RT_Tot
UserReplicon_Hachiman_3	Hachiman	Hachiman	p21.H3|ECIAGJJH_04649	p21.H3|ECIAGJJH_04650	p21.H3|ECIAGJJH_04649,p21.H3|ECIAGJJH_04650	2	HamB,HamA_1
