sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p3.D2|MLEGENDF_00154	p3.D2|MLEGENDF_00154	p3.D2|MLEGENDF_00154	1	ATPase
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p3.D2|MLEGENDF_00446	p3.D2|MLEGENDF_00446	p3.D2|MLEGENDF_00446	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p3.D2|MLEGENDF_02255	p3.D2|MLEGENDF_02258	p3.D2|MLEGENDF_02255,p3.D2|MLEGENDF_02256,p3.D2|MLEGENDF_02257,p3.D2|MLEGENDF_02258	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_Hachiman_2	Hachiman	Hachiman	p3.D2|MLEGENDF_03117	p3.D2|MLEGENDF_03118	p3.D2|MLEGENDF_03117,p3.D2|MLEGENDF_03118	2	HamA_1,HamB
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p3.D2|MLEGENDF_03644	p3.D2|MLEGENDF_03647	p3.D2|MLEGENDF_03644,p3.D2|MLEGENDF_03647	2	Type_I_MTases,Type_I_REases
UserReplicon_Septu_9	Septu	Septu	p3.D2|MLEGENDF_04230	p3.D2|MLEGENDF_04231	p3.D2|MLEGENDF_04230,p3.D2|MLEGENDF_04231	2	PtuB,PtuA
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p3.D2|MLEGENDF_04241	p3.D2|MLEGENDF_04241	p3.D2|MLEGENDF_04241	1	Type_IV_REases
UserReplicon_Gabija_1	Gabija	Gabija	p3.D2|MLEGENDF_04537	p3.D2|MLEGENDF_04538	p3.D2|MLEGENDF_04537,p3.D2|MLEGENDF_04538	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p3.D2|MLEGENDF_04540	p3.D2|MLEGENDF_04541	p3.D2|MLEGENDF_04540,p3.D2|MLEGENDF_04541	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p3.D2|MLEGENDF_04543	p3.D2|MLEGENDF_04544	p3.D2|MLEGENDF_04543,p3.D2|MLEGENDF_04544	2	PRTase_WH,RT_Tot
