sys_id	type	subtype	sys_beg	sys_end	protein_in_syst	genes_count	name_of_profiles_in_sys
UserReplicon_Septu_9	Septu	Septu	p6.E7|IDKKJDNP_00542	p6.E7|IDKKJDNP_00543	p6.E7|IDKKJDNP_00542,p6.E7|IDKKJDNP_00543	2	PtuB,PtuA
UserReplicon_RM_Type_IV_5	RM	RM_Type_IV	p6.E7|IDKKJDNP_00553	p6.E7|IDKKJDNP_00553	p6.E7|IDKKJDNP_00553	1	Type_IV_REases
UserReplicon_Hachiman_2	Hachiman	Hachiman	p6.E7|IDKKJDNP_00960	p6.E7|IDKKJDNP_00961	p6.E7|IDKKJDNP_00960,p6.E7|IDKKJDNP_00961	2	HamA_1,HamB
UserReplicon_Rst_ATPase_8	Rst_ATPase	Rst_ATPase	p6.E7|IDKKJDNP_01483	p6.E7|IDKKJDNP_01483	p6.E7|IDKKJDNP_01483	1	ATPase
UserReplicon_RM_Type_IV_6	RM	RM_Type_IV	p6.E7|IDKKJDNP_02198	p6.E7|IDKKJDNP_02198	p6.E7|IDKKJDNP_02198	1	Type_IV_REases
UserReplicon_Wadjet_I_10	Wadjet	Wadjet_I	p6.E7|IDKKJDNP_03173	p6.E7|IDKKJDNP_03176	p6.E7|IDKKJDNP_03173,p6.E7|IDKKJDNP_03174,p6.E7|IDKKJDNP_03175,p6.E7|IDKKJDNP_03176	4	JetA_I,JetB_I,JetC_I,JetD_I
UserReplicon_RM_Type_I_4	RM	RM_Type_I	p6.E7|IDKKJDNP_03507	p6.E7|IDKKJDNP_03510	p6.E7|IDKKJDNP_03507,p6.E7|IDKKJDNP_03510	2	Type_I_MTases,Type_I_REases
UserReplicon_Gabija_1	Gabija	Gabija	p6.E7|IDKKJDNP_04867	p6.E7|IDKKJDNP_04868	p6.E7|IDKKJDNP_04867,p6.E7|IDKKJDNP_04868	2	GajA,GajB
UserReplicon_Hachiman_3	Hachiman	Hachiman	p6.E7|IDKKJDNP_04870	p6.E7|IDKKJDNP_04871	p6.E7|IDKKJDNP_04870,p6.E7|IDKKJDNP_04871	2	HamB,HamA_2
UserReplicon_Retron_III_7	Retron	Retron_III	p6.E7|IDKKJDNP_04873	p6.E7|IDKKJDNP_04874	p6.E7|IDKKJDNP_04873,p6.E7|IDKKJDNP_04874	2	PRTase_WH,RT_Tot
